Sentence_ID,Sentence_Text,Project_Simple_Tags,Project_Simple_Time,Project_CustomBERT_Tags,Project_CustomBERT_Time,Extra_Stanza_Tags,Extra_Stanza_Time,Extra_Zeyrek_Tags,Extra_Zeyrek_Time
27,Gözlükçüden aldığım gözlüğü gözlüğümün kabına koydum.,Gözlükçüden/NOUN | aldığım/NOUN | gözlüğü/NOUN | gözlüğümün/NOUN | kabına/NOUN | koydum/NOUN,6.985664367675781e-05,Gözlükçüden/AD-NOUN | aldığım/SIFAT-ADJECTIVE | gözlüğü/AD-NOUN | gözlüğümün/AD-NOUN | kabına/AD-NOUN | koydum/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.0457005500793457,Gözlükçüden/NOUN | aldığım/VERB | gözlüğü/NOUN | gözlüğümün/NOUN | kabına/NOUN | koydum/VERB | ./PUNCT,0.07545113563537598,"Parse(word='Gözlükçüden', lemma='gözlük', pos='Noun', morphemes=['Noun', 'A3sg', 'Agt', 'Noun', 'A3sg', 'Abl'], formatted='[gözlük:Noun] gözlük:Noun+A3sg|çü:Agt→Noun+A3sg+den:Abl')/ERROR | Parse(word='aldığım', lemma='almak', pos='Adj', morphemes=['Verb', 'PastPart', 'Adj', 'P1sg'], formatted='[almak:Verb] al:Verb|dığ:PastPart→Adj+ım:P1sg')/ERROR | Parse(word='gözlüğü', lemma='gözlük', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[gözlük:Noun] gözlüğ:Noun+A3sg+ü:Acc')/ERROR | Parse(word='gözlüğümün', lemma='gözlük', pos='Noun', morphemes=['Noun', 'A3sg', 'P1sg', 'Gen'], formatted='[gözlük:Noun] gözlüğ:Noun+A3sg+üm:P1sg+ün:Gen')/ERROR | Parse(word='kabına', lemma='kâp', pos='Noun', morphemes=['Noun', 'A3sg', 'P2sg', 'Dat'], formatted='[kâp:Noun] kab:Noun+A3sg+ın:P2sg+a:Dat')/ERROR | Parse(word='koydum', lemma='koymak', pos='Verb', morphemes=['Verb', 'Past', 'A1sg'], formatted='[koymak:Verb] koy:Verb+du:Past+m:A1sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.023942947387695312
28,Kitaplıktaki kitapları kitapçığa kaydettim.,Kitaplıktaki/NOUN | kitapları/NOUN | kitapçığa/NOUN | kaydettim/NOUN,0.00011849403381347656,Kitaplıktaki/AD-NOUN | kitapları/AD-NOUN | kitapçığa/AD-NOUN | kaydettim/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.05227231979370117,Kitaplıkta/NOUN | ki/ADP | kitapları/NOUN | kitapçığa/NOUN | kaydettim/VERB | ./PUNCT,0.0870053768157959,"Parse(word='Kitaplıktaki', lemma='Kitap', pos='Adj', morphemes=['Noun', 'A3sg', 'Ness', 'Noun', 'A3sg', 'Loc', 'Rel', 'Adj'], formatted='[Kitap:Noun,Prop] kitap:Noun+A3sg|lık:Ness→Noun+A3sg+ta:Loc|ki:Rel→Adj')/ERROR | Parse(word='kitapları', lemma='Kitap', pos='Noun', morphemes=['Noun', 'A3sg', 'P3pl'], formatted='[Kitap:Noun,Prop] kitap:Noun+A3sg+ları:P3pl')/ERROR | Parse(word='kitapçığa', lemma='Kitap', pos='Noun', morphemes=['Noun', 'A3sg', 'Dim', 'Noun', 'A3sg', 'Dat'], formatted='[Kitap:Noun,Prop] kitap:Noun+A3sg|çığ:Dim→Noun+A3sg+a:Dat')/ERROR | Parse(word='kaydettim', lemma='kaydetmek', pos='Verb', morphemes=['Verb', 'Past', 'A1sg'], formatted='[kaydetmek:Verb] kaydet:Verb+ti:Past+m:A1sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.0145111083984375
29,Sen de mi Brütüs?,Sen/PRON | de/NOUN | mi/NOUN | Brütüs/NOUN,0.00011706352233886719,Sen/ADIL-PRONOUN | de/BAĞLAÇ-CONJ | mi/SORU-QUESTION | Brütüs/AD-NOUN | ?/NOKTALAMA-PUNCTUATION,0.047411441802978516,Sen/PRON | de/CCONJ | mi/AUX | Brütüs/NOUN | ?/PUNCT,0.04012179374694824,"Parse(word='Sen', lemma='se', pos='Noun', morphemes=['Noun', 'A3sg', 'P2sg'], formatted='[se:Noun] se:Noun+A3sg+n:P2sg')/ERROR | Parse(word='de', lemma='de', pos='Conj', morphemes=['Conj'], formatted='[de:Conj] de:Conj')/ERROR | Parse(word='mi', lemma='mi', pos='Ques', morphemes=['Ques', 'Pres', 'A3sg'], formatted='[mi:Ques] mi:Ques+Pres+A3sg')/ERROR | Parse(word='Brütüs', lemma='Brütüs', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[Brütüs:Noun,Prop] brütüs:Noun+A3sg')/ERROR | Parse(word='?', lemma='?', pos='Punc', morphemes=['Punc'], formatted='[?:Punc] ?:Punc')/ERROR",0.004628181457519531
30,"Ah, elim yandı!",Ah/NOUN | elim/NOUN | yandı/VERB,5.984306335449219e-05,"Ah/BELİRTEÇ-ADVERB | ,/NOKTALAMA-PUNCTUATION | elim/AD-NOUN | yandı/FİİL-VERB | !/NOKTALAMA-PUNCTUATION",0.04326295852661133,"Ah/INTJ | ,/PUNCT | elim/NOUN | yandı/VERB | !/PUNCT",0.04545426368713379,"Parse(word='Ah', lemma='ah', pos='Interj', morphemes=['Interj'], formatted='[ah:Interj] ah:Interj')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='elim', lemma='elim', pos='Adj', morphemes=['Adj'], formatted='[elim:Adj] elim:Adj')/ERROR | Parse(word='yandı', lemma='yanmak', pos='Verb', morphemes=['Verb', 'Past', 'A3sg'], formatted='[yanmak:Verb] yan:Verb+dı:Past+A3sg')/ERROR | Parse(word='!', lemma='!', pos='Punc', morphemes=['Punc'], formatted='[!:Punc] !:Punc')/ERROR",0.00635528564453125
31,"Eyvah, otobüsü kaçırdım!",Eyvah/NOUN | otobüsü/NOUN | kaçırdım/NOUN,7.486343383789062e-05,"Eyvah/BELİRTEÇ-ADVERB | ,/NOKTALAMA-PUNCTUATION | otobüsü/AD-NOUN | kaçırdım/FİİL-VERB | !/NOKTALAMA-PUNCTUATION",0.05211496353149414,"Eyvah/PROPN | ,/PUNCT | otobüsü/NOUN | kaçırdım/VERB | !/PUNCT",0.05600452423095703,"Parse(word='Eyvah', lemma='eyvah', pos='Interj', morphemes=['Interj'], formatted='[eyvah:Interj] eyvah:Interj')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='otobüsü', lemma='otobüs', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[otobüs:Noun] otobüs:Noun+A3sg+ü:Acc')/ERROR | Parse(word='kaçırdım', lemma='kaçırmak', pos='Verb', morphemes=['Verb', 'Past', 'A1sg'], formatted='[kaçırmak:Verb] kaçır:Verb+dı:Past+m:A1sg')/ERROR | Parse(word='!', lemma='!', pos='Punc', morphemes=['Punc'], formatted='[!:Punc] !:Punc')/ERROR",0.006545066833496094
32,"Bunu sana kim söyledi, Ali mi Veli mi?",Bunu/NOUN | sana/NOUN | kim/NOUN | söyledi/VERB | Ali/NOUN | mi/NOUN | Veli/NOUN | mi/NOUN,0.0001232624053955078,"Bunu/ADIL-PRONOUN | sana/ADIL-PRONOUN | kim/SORU-QUESTION | söyledi/FİİL-VERB | ,/NOKTALAMA-PUNCTUATION | Ali/AD-NOUN | mi/SORU-QUESTION | Veli/AD-NOUN | mi/SORU-QUESTION | ?/NOKTALAMA-PUNCTUATION",0.0516352653503418,"Bunu/PRON | sana/PRON | kim/PRON | söyledi/VERB | ,/PUNCT | Ali/PROPN | mi/AUX | Veli/PROPN | mi/AUX | ?/PUNCT",0.07891392707824707,"Parse(word='Bunu', lemma='bu', pos='Pron', morphemes=['Pron', 'A3sg', 'Acc'], formatted='[bu:Pron,Demons] bu:Pron+A3sg+nu:Acc')/ERROR | Parse(word='sana', lemma='sanmak', pos='Verb', morphemes=['Verb', 'Opt', 'A3sg'], formatted='[sanmak:Verb] san:Verb+a:Opt+A3sg')/ERROR | Parse(word='kim', lemma='kim', pos='Conj', morphemes=['Conj'], formatted='[kim:Conj] kim:Conj')/ERROR | Parse(word='söyledi', lemma='söylemek', pos='Verb', morphemes=['Verb', 'Past', 'A3sg'], formatted='[söylemek:Verb] söyle:Verb+di:Past+A3sg')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='Ali', lemma='ali', pos='Adj', morphemes=['Adj'], formatted='[ali:Adj] ali:Adj')/ERROR | Parse(word='mi', lemma='mi', pos='Ques', morphemes=['Ques', 'Pres', 'A3sg'], formatted='[mi:Ques] mi:Ques+Pres+A3sg')/ERROR | Parse(word='Veli', lemma='veli', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[veli:Noun] veli:Noun+A3sg')/ERROR | Parse(word='mi', lemma='mi', pos='Ques', morphemes=['Ques', 'Pres', 'A3sg'], formatted='[mi:Ques] mi:Ques+Pres+A3sg')/ERROR | Parse(word='?', lemma='?', pos='Punc', morphemes=['Punc'], formatted='[?:Punc] ?:Punc')/ERROR",0.01178598403930664
33,"Neden benimle gelmedin, korktun mu?",Neden/NOUN | benimle/NOUN | gelmedin/NOUN | korktun/NOUN | mu/NOUN,9.655952453613281e-05,"Neden/SORU-QUESTION | benimle/ADIL-PRONOUN | gelmedin/FİİL-VERB | ,/NOKTALAMA-PUNCTUATION | korktun/FİİL-VERB | mu/SORU-QUESTION | ?/NOKTALAMA-PUNCTUATION",0.057289838790893555,"Neden/PRON | benimle/PRON | gelmedin/VERB | ,/PUNCT | korktun/VERB | mu/AUX | ?/PUNCT",0.06862187385559082,"Parse(word='Neden', lemma='neden', pos='Adv', morphemes=['Adv'], formatted='[neden:Adv] neden:Adv')/ERROR | Parse(word='benimle', lemma='ben', pos='Pron', morphemes=['Pron', 'A1sg', 'Ins'], formatted='[ben:Pron,Pers] ben:Pron+A1sg+imle:Ins')/ERROR | Parse(word='gelmedin', lemma='gelmek', pos='Verb', morphemes=['Verb', 'Neg', 'Past', 'A2sg'], formatted='[gelmek:Verb] gel:Verb+me:Neg+di:Past+n:A2sg')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='korktun', lemma='korkmak', pos='Verb', morphemes=['Verb', 'Past', 'A2sg'], formatted='[korkmak:Verb] kork:Verb+tu:Past+n:A2sg')/ERROR | Parse(word='mu', lemma='mu', pos='Ques', morphemes=['Ques', 'Pres', 'A3sg'], formatted='[mu:Ques] mu:Ques+Pres+A3sg')/ERROR | Parse(word='?', lemma='?', pos='Punc', morphemes=['Punc'], formatted='[?:Punc] ?:Punc')/ERROR",0.011210918426513672
34,Türkiye'nin başkenti Ankara'dır ve Anıtkabir oradadır.,Türkiye/NOUN | nin/NOUN | başkenti/VERB | Ankara/NOUN | dır/NOUN | ve/CCONJ | Anıtkabir/NOUN | oradadır/NOUN,0.00011968612670898438,Türkiye'nin/AD-NOUN | başkenti/AD-NOUN | Ankara'dır/AD-NOUN | ve/BAĞLAÇ-CONJ | Anıtkabir/AD-NOUN | oradadır/ADIL-PRONOUN | ./NOKTALAMA-PUNCTUATION,0.05532670021057129,Türkiye'nin/PROPN | başkenti/NOUN | Ankara/PROPN | 'dır/AUX | ve/CCONJ | Anıtkabir/NOUN | orada/NOUN | dır/AUX | ./PUNCT,0.12188458442687988,"Parse(word='Türkiyenin', lemma='Türkiye', pos='Noun', morphemes=['Noun', 'A3sg', 'Gen'], formatted='[Türkiye:Noun,Prop] türkiye:Noun+A3sg+nin:Gen')/ERROR | Parse(word='başkenti', lemma='başkent', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[başkent:Noun] başkent:Noun+A3sg+i:Acc')/ERROR | Parse(word='Ankaradır', lemma='Ankara', pos='Verb', morphemes=['Noun', 'A3sg', 'Zero', 'Verb', 'Pres', 'A3sg', 'Cop'], formatted='[Ankara:Noun,Prop] ankara:Noun+A3sg|Zero→Verb+Pres+A3sg+dır:Cop')/ERROR | Parse(word='ve', lemma='ve', pos='Conj', morphemes=['Conj'], formatted='[ve:Conj] ve:Conj')/ERROR | Parse(word='Anıtkabir', lemma='Anıtkabir', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[Anıtkabir:Noun,Prop] anıtkabir:Noun+A3sg')/ERROR | Parse(word='oradadır', lemma='ora', pos='Verb', morphemes=['Noun', 'A3sg', 'Loc', 'Zero', 'Verb', 'Pres', 'A3sg', 'Cop'], formatted='[ora:Noun] ora:Noun+A3sg+da:Loc|Zero→Verb+Pres+A3sg+dır:Cop')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.018060684204101562
35,TBMM'nin açılış tarihi 23 Nisan 1920'dir.,TBMM/NOUN | nin/NOUN | açılış/NOUN | tarihi/NOUN | 23/NOUN | Nisan/NOUN | 1920/NOUN | dir/NOUN,0.0001251697540283203,TBMM'nin/AD-NOUN | açılış/AD-NOUN | tarihi/AD-NOUN | 23/AD-NOUN | Nisan/AD-NOUN | 1920'dir/AD-NOUN | ./NOKTALAMA-PUNCTUATION,0.06308579444885254,TBMM'nin/NOUN | açılış/NOUN | tarihi/NOUN | 23/NUM | Nisan/NOUN | 1920/NUM | 'dir/AUX | ./PUNCT,0.11357712745666504,"Parse(word='TBMMnin', lemma='Tbmm', pos='Noun', morphemes=['Noun', 'A3sg', 'Gen'], formatted='[Tbmm:Noun,Abbrv] tbmm:Noun+A3sg+nin:Gen')/ERROR | Parse(word='açılış', lemma='açmak', pos='Noun', morphemes=['Verb', 'Pass', 'Verb', 'Inf3', 'Noun', 'A3sg'], formatted='[açmak:Verb] aç:Verb|ıl:Pass→Verb|ış:Inf3→Noun+A3sg')/ERROR | Parse(word='tarihi', lemma='tarihî', pos='Adj', morphemes=['Adj'], formatted='[tarihî:Adj] tarihi:Adj')/ERROR | Parse(word='23', lemma='Unk', pos='Unk', morphemes='Unk', formatted='Unk')/ERROR",0.012448549270629883
36,"Ayşe'nin kedisi Minnoş, Van Gölü'ne düştü.",Ayşe/NOUN | nin/NOUN | kedisi/NOUN | Minnoş/NOUN | Van/NOUN | Gölü/NOUN | ne/NOUN | düştü/VERB,0.00019025802612304688,"Ayşe'nin/AD-NOUN | kedisi/AD-NOUN | Minnoş/AD-NOUN | ,/NOKTALAMA-PUNCTUATION | Van/AD-NOUN | Gölü'ne/AD-NOUN | düştü/FİİL-VERB | ./NOKTALAMA-PUNCTUATION",0.059842586517333984,"Ayşe'nin/PROPN | kedisi/NOUN | Minnoş/PROPN | ,/PUNCT | Van/PROPN | Gölü'ne/NOUN | düştü/VERB | ./PUNCT",0.08340334892272949,"Parse(word='Ayşenin', lemma='Ayşe', pos='Noun', morphemes=['Noun', 'A3sg', 'Gen'], formatted='[Ayşe:Noun,Prop] ayşe:Noun+A3sg+nin:Gen')/ERROR | Parse(word='kedisi', lemma='kedi', pos='Noun', morphemes=['Noun', 'A3sg', 'P3sg'], formatted='[kedi:Noun] kedi:Noun+A3sg+si:P3sg')/ERROR | Parse(word='Minnoş', lemma='minnoş', pos='Interj', morphemes=['Interj'], formatted='[minnoş:Interj] minnoş:Interj')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='Van', lemma='Van', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[Van:Noun,Prop] van:Noun+A3sg')/ERROR | Parse(word='Gölüne', lemma='göl', pos='Noun', morphemes=['Noun', 'A3sg', 'P2sg', 'Dat'], formatted='[göl:Noun] göl:Noun+A3sg+ün:P2sg+e:Dat')/ERROR | Parse(word='düştü', lemma='düşmek', pos='Verb', morphemes=['Verb', 'Past', 'A3sg'], formatted='[düşmek:Verb] düş:Verb+tü:Past+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.01371312141418457
37,İngilizce'yi ve Almanca'yı aynı anda öğreniyor.,ingilizce/NOUN | yi/NOUN | ve/CCONJ | Almanca/NOUN | yı/NOUN | aynı/NOUN | anda/NOUN | öğreniyor/VERB,0.00012540817260742188,İngilizce'yi/AD-NOUN | ve/BAĞLAÇ-CONJ | Almanca'yı/AD-NOUN | aynı/SIFAT-ADJECTIVE | anda/AD-NOUN | öğreniyor/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.06198310852050781,İngilizce'yi/ADJ | ve/CCONJ | Almanca'yı/ADJ | aynı/ADJ | anda/NOUN | öğreniyor/VERB | ./PUNCT,0.09253334999084473,"Parse(word='İngilizceyi', lemma='İngilizce', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[İngilizce:Noun,Prop] ingilizce:Noun+A3sg+yi:Acc')/ERROR | Parse(word='ve', lemma='ve', pos='Conj', morphemes=['Conj'], formatted='[ve:Conj] ve:Conj')/ERROR | Parse(word='Almancayı', lemma='Almanca', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[Almanca:Noun,Prop] almanca:Noun+A3sg+yı:Acc')/ERROR | Parse(word='aynı', lemma='aynı', pos='Adj', morphemes=['Adj'], formatted='[aynı:Adj] aynı:Adj')/ERROR | Parse(word='anda', lemma='an', pos='Noun', morphemes=['Noun', 'A3sg', 'Loc'], formatted='[an:Noun,Time] an:Noun+A3sg+da:Loc')/ERROR | Parse(word='öğreniyor', lemma='öğrenmek', pos='Verb', morphemes=['Verb', 'Prog1', 'A3sg'], formatted='[öğrenmek:Verb] öğren:Verb+iyor:Prog1+A3sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.013092517852783203
38,"Dr. Ahmet Bey, Prof. Dr. Mehmet ile görüştü.",Dr/NOUN | Ahmet/NOUN | Bey/NOUN | Prof/NOUN | Dr/NOUN | Mehmet/NOUN | ile/CCONJ | görüştü/VERB,9.655952453613281e-05,"Dr/AD-NOUN | ./NOKTALAMA-PUNCTUATION | Ahmet/AD-NOUN | Bey/AD-NOUN | ,/NOKTALAMA-PUNCTUATION | Prof/AD-NOUN | ./NOKTALAMA-PUNCTUATION | Dr/AD-NOUN | ./AD-NOUN | Mehmet/AD-NOUN | ile/İLGEÇ-PREPOS | görüştü/FİİL-VERB | ./NOKTALAMA-PUNCTUATION",0.06079697608947754,"Dr/PROPN | ./PUNCT | Ahmet/PROPN | Bey/NOUN | ,/PUNCT | Prof/PROPN | ./PUNCT | Dr./NOUN | Mehmet/PROPN | ile/CCONJ | görüştü/VERB | ./PUNCT",0.0804741382598877,"Parse(word='Dr.', lemma='Unk', pos='Unk', morphemes='Unk', formatted='Unk')/ERROR",0.011892557144165039
39,"O, bu akşam bize gelecek.",O/PRON | bu/PRON | akşam/NOUN | bize/NOUN | gelecek/VERB,7.224082946777344e-05,"O/ADIL-PRONOUN | ,/NOKTALAMA-PUNCTUATION | bu/BELİRLEYİCİ-DET | akşam/AD-NOUN | bize/ADIL-PRONOUN | gelecek/FİİL-VERB | ./NOKTALAMA-PUNCTUATION",0.04582929611206055,"O/PRON | ,/PUNCT | bu/DET | akşam/NOUN | bize/PRON | gelecek/VERB | ./PUNCT",0.059987783432006836,"Parse(word='O', lemma='o', pos='Det', morphemes=['Det'], formatted='[o:Det] o:Det')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='bu', lemma='bu', pos='Det', morphemes=['Det'], formatted='[bu:Det] bu:Det')/ERROR | Parse(word='akşam', lemma='akşam', pos='Noun', morphemes=['Noun', 'A3sg'], formatted='[akşam:Noun,Time] akşam:Noun+A3sg')/ERROR | Parse(word='bize', lemma='biz', pos='Noun', morphemes=['Noun', 'A3sg', 'Dat'], formatted='[biz:Noun] biz:Noun+A3sg+e:Dat')/ERROR | Parse(word='gelecek', lemma='gelecek', pos='Adj', morphemes=['Adj'], formatted='[gelecek:Adj] gelecek:Adj')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.008421182632446289
40,O kitabı bana ver.,O/PRON | kitabı/NOUN | bana/NOUN | ver/NOUN,8.869171142578125e-05,O/ADIL-PRONOUN | kitabı/AD-NOUN | bana/ADIL-PRONOUN | ver/FİİL-VERB | ./NOKTALAMA-PUNCTUATION,0.050489187240600586,O/DET | kitabı/NOUN | bana/PRON | ver/VERB | ./PUNCT,0.0520482063293457,"Parse(word='O', lemma='o', pos='Det', morphemes=['Det'], formatted='[o:Det] o:Det')/ERROR | Parse(word='kitabı', lemma='Kitab', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[Kitab:Noun,Prop] kitab:Noun+A3sg+ı:Acc')/ERROR | Parse(word='bana', lemma='banmak', pos='Verb', morphemes=['Verb', 'Opt', 'A3sg'], formatted='[banmak:Verb] ban:Verb+a:Opt+A3sg')/ERROR | Parse(word='ver', lemma='vermek', pos='Verb', morphemes=['Verb', 'Imp', 'A2sg'], formatted='[vermek:Verb] ver:Verb+Imp+A2sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.006985187530517578
41,"Bu, çok zor bir soru.",Bu/PRON | çok/NOUN | zor/NOUN | bir/NUM | soru/NOUN,7.271766662597656e-05,"Bu/BELİRLEYİCİ-DET | ,/NOKTALAMA-PUNCTUATION | çok/BELİRTEÇ-ADVERB | zor/SIFAT-ADJECTIVE | bir/BELİRLEYİCİ-DET | soru/AD-NOUN | ./NOKTALAMA-PUNCTUATION",0.04289889335632324,"Bu/PRON | ,/PUNCT | çok/ADV | zor/ADJ | bir/DET | soru/NOUN | ./PUNCT",0.05843758583068848,"Parse(word='Bu', lemma='bu', pos='Det', morphemes=['Det'], formatted='[bu:Det] bu:Det')/ERROR | Parse(word=',', lemma=',', pos='Punc', morphemes=['Punc'], formatted='[,:Punc] ,:Punc')/ERROR | Parse(word='çok', lemma='çok', pos='Adv', morphemes=['Adv'], formatted='[çok:Adv] çok:Adv')/ERROR | Parse(word='zor', lemma='zor', pos='Adv', morphemes=['Adv'], formatted='[zor:Adv] zor:Adv')/ERROR | Parse(word='bir', lemma='bir', pos='Adj', morphemes=['Adj'], formatted='[bir:Adj] bir:Adj')/ERROR | Parse(word='soru', lemma='sorumak', pos='Verb', morphemes=['Verb', 'Imp', 'A2sg'], formatted='[sorumak:Verb] soru:Verb+Imp+A2sg')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.006638050079345703
42,Bu soruyu çözmek zor.,Bu/PRON | soruyu/NOUN | çözmek/VERB | zor/NOUN,7.891654968261719e-05,Bu/BELİRLEYİCİ-DET | soruyu/AD-NOUN | çözmek/FİİL-VERB | zor/SIFAT-ADJECTIVE | ./NOKTALAMA-PUNCTUATION,0.049130916595458984,Bu/DET | soruyu/NOUN | çözmek/VERB | zor/ADJ | ./PUNCT,0.05553603172302246,"Parse(word='Bu', lemma='bu', pos='Det', morphemes=['Det'], formatted='[bu:Det] bu:Det')/ERROR | Parse(word='soruyu', lemma='soru', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[soru:Noun] soru:Noun+A3sg+yu:Acc')/ERROR | Parse(word='çözmek', lemma='çözmek', pos='Noun', morphemes=['Verb', 'Inf1', 'Noun', 'A3sg'], formatted='[çözmek:Verb] çöz:Verb|mek:Inf1→Noun+A3sg')/ERROR | Parse(word='zor', lemma='zor', pos='Adv', morphemes=['Adv'], formatted='[zor:Adv] zor:Adv')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.005612611770629883
43,Şu ağacı görüyor musun?,şu/PRON | ağacı/NOUN | görüyor/VERB | musun/NOUN,8.535385131835938e-05,Şu/BELİRLEYİCİ-DET | ağacı/AD-NOUN | görüyor/FİİL-VERB | musun/SORU-QUESTION | ?/NOKTALAMA-PUNCTUATION,0.05408596992492676,Şu/DET | ağacı/NOUN | görüyor/VERB | musun/AUX | ?/PUNCT,0.05515265464782715,"Parse(word='Şu', lemma='şu', pos='Adj', morphemes=['Adj'], formatted='[şu:Adj] şu:Adj')/ERROR | Parse(word='ağacı', lemma='ağaç', pos='Noun', morphemes=['Noun', 'A3sg', 'Acc'], formatted='[ağaç:Noun] ağac:Noun+A3sg+ı:Acc')/ERROR | Parse(word='görüyor', lemma='görmek', pos='Verb', morphemes=['Verb', 'Prog1', 'A3sg'], formatted='[görmek:Verb] gör:Verb+üyor:Prog1+A3sg')/ERROR | Parse(word='musun', lemma='mu', pos='Ques', morphemes=['Ques', 'Pres', 'A2sg'], formatted='[mu:Ques] mu:Ques+Pres+sun:A2sg')/ERROR | Parse(word='?', lemma='?', pos='Punc', morphemes=['Punc'], formatted='[?:Punc] ?:Punc')/ERROR",0.008352041244506836
44,Şunu bana uzatır mısın?,şunu/NOUN | bana/NOUN | uzatır/NOUN | mısın/NOUN,8.0108642578125e-05,Şunu/ADIL-PRONOUN | bana/ADIL-PRONOUN | uzatır/FİİL-VERB | mısın/SORU-QUESTION | ?/NOKTALAMA-PUNCTUATION,0.056272029876708984,Şunu/PRON | bana/PRON | uzatır/VERB | mısın/AUX | ?/PUNCT,0.050943851470947266,"Parse(word='Şunu', lemma='şu', pos='Pron', morphemes=['Pron', 'A3sg', 'Acc'], formatted='[şu:Pron,Demons] şu:Pron+A3sg+nu:Acc')/ERROR | Parse(word='bana', lemma='banmak', pos='Verb', morphemes=['Verb', 'Opt', 'A3sg'], formatted='[banmak:Verb] ban:Verb+a:Opt+A3sg')/ERROR | Parse(word='uzatır', lemma='uzatmak', pos='Verb', morphemes=['Verb', 'Aor', 'A3sg'], formatted='[uzatmak:Verb] uzat:Verb+ır:Aor+A3sg')/ERROR | Parse(word='mısın', lemma='mı', pos='Ques', morphemes=['Ques', 'Pres', 'A2sg'], formatted='[mı:Ques] mı:Ques+Pres+sın:A2sg')/ERROR | Parse(word='?', lemma='?', pos='Punc', morphemes=['Punc'], formatted='[?:Punc] ?:Punc')/ERROR",0.008297920227050781
45,Koşmak sağlığa yararlıdır.,Koşmak/VERB | sağlığa/NOUN | yararlıdır/NOUN,7.963180541992188e-05,Koşmak/FİİL-VERB | sağlığa/AD-NOUN | yararlıdır/SIFAT-ADJECTIVE | ./NOKTALAMA-PUNCTUATION,0.0420374870300293,Koşmak/VERB | sağlığa/NOUN | yararlı/ADJ | dır/AUX | ./PUNCT,0.06514310836791992,"Parse(word='Koşmak', lemma='koşmak', pos='Noun', morphemes=['Verb', 'Inf1', 'Noun', 'A3sg'], formatted='[koşmak:Verb] koş:Verb|mak:Inf1→Noun+A3sg')/ERROR | Parse(word='sağlığa', lemma='sağlık', pos='Noun', morphemes=['Noun', 'A3sg', 'Dat'], formatted='[sağlık:Noun] sağlığ:Noun+A3sg+a:Dat')/ERROR | Parse(word='yararlıdır', lemma='yarar', pos='Verb', morphemes=['Noun', 'A3sg', 'With', 'Adj', 'Zero', 'Verb', 'Pres', 'A3sg', 'Cop'], formatted='[yarar:Noun] yarar:Noun+A3sg|lı:With→Adj|Zero→Verb+Pres+A3sg+dır:Cop')/ERROR | Parse(word='.', lemma='.', pos='Punc', morphemes=['Punc'], formatted='[.:Punc] .:Punc')/ERROR",0.010910987854003906
